,phrase,label,sentiment,subjectivity,language,count,gnd,geonames,geotype,latitude,longitude,continent,country,ipcc
Pazifik,Pazifik,LOC,0.00000000,0.22727273,de,4.40000000,,0,,,,,,
Melbourne,Melbourne,LOC,-0.22727273,0.90909091,de,4.40000000,4038526-7,2158177,P,-37.81400000,144.96332000,OCEANIA,Australia,SAU
Tirol,Tirol,LOC,0.00000000,0.45454545,de,4.40000000,4027096-8,2775220,P,47.26266000,11.39454000,EUROPE,Austria,WCE
Barcelona,Barcelona,LOC,-0.23255814,0.00000000,de,4.30000000,4004503-1,3128760,P,41.38879000,2.15899000,EUROPE-AFRICA,Spain,MED
Schwitzen,Schwitzen,LOC,0.00000000,0.00000000,de,4.30000000,,0,,,,,,
Klimaziele,Klimaziele,LOC,0.16666667,0.00000000,de,4.20000000,,0,,,,,,
Tiroler,Tiroler,LOC,0.00000000,0.00000000,de,3.90000000,,2783037,H,47.85000000,12.50000000,EUROPE,Germany,WCE
Antarktis,Antarktis,LOC,0.08108108,0.27027027,de,3.70000000,4002208-0,6255152,L,-78.15856000,16.40626000,POLAR,,EAN
New York,New York,LOC,-0.45945946,0.00000000,de,3.70000000,4042011-5,5128581,P,40.71427000,-74.00597000,NORTH-AMERICA,United States,ENA
BGH,BGH,LOC,0.08108108,0.00000000,de,3.70000000,,1423264,P,35.22156000,69.21397000,ASIA,Afghanistan,WCA
Blutregen,Blutregen,LOC,0.00000000,0.00000000,de,3.70000000,,0,,,,,,
Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,LOC,0.06756757,0.00000000,de,3.70000000,1362007056,2884161,P,52.49973000,13.40338000,EUROPE,Germany,WCE
Sommertagen,Sommertagen,LOC,1.00000000,0.00000000,de,3.70000000,,0,,,,,,
Mega-Events,Mega-Events,LOC,0.18918919,0.00000000,de,3.70000000,,0,,,,,,
Hitze-Hotspots,Hitze-Hotspots,LOC,0.37837838,0.00000000,de,3.70000000,,0,,,,,,
Landkreisen,Landkreisen,LOC,0.18918919,0.00000000,de,3.70000000,,0,,,,,,
Biobío,Biobío,LOC,-0.37837838,0.00000000,de,3.70000000,,3898380,A,-37.37500000,-72.45000000,SOUTH-AMERICA,Chile,SWS
Atlantikküste,Atlantikküste,LOC,0.00000000,0.00000000,de,3.70000000,,0,,,,,,
Klimaschutz,Klimaschutz,LOC,0.37837838,0.00000000,de,3.70000000,,0,,,,,,
Großraum Paris,Großraum Paris,LOC,-0.28378378,0.13513514,de,3.70000000,,0,,,,,,
Schweden,Schweden,LOC,-0.18918919,0.00000000,de,3.70000000,4077258-5,2661886,A,62.00000000,15.00000000,EUROPE,Sweden,NEU
Sonnenbrand,Sonnenbrand,LOC,0.45945946,0.00000000,de,3.70000000,,0,,,,,,
Paraguay,Paraguay,LOC,0.00000000,0.00000000,de,3.70000000,4044601-3,3437598,A,-23.33333000,-58.00000000,SOUTH-AMERICA,Paraguay,SES
Meteorologen,Meteorologen,LOC,0.27027027,0.00000000,de,3.70000000,,0,,,,,,
Chemnitz,Chemnitz,LOC,-0.18918919,0.00000000,de,3.70000000,2015221-8,2940132,P,50.83570000,12.92922000,EUROPE,Germany,WCE
Gemeinde,Gemeinde,LOC,-0.30630631,0.00000000,de,3.70000000,4062244-7,3042030,P,47.14151000,9.52154000,EUROPE,Liechtenstein,WCE
Bäume,Bäume,LOC,0.00000000,0.00000000,de,3.70000000,,0,,,,,,
Südbaden,Südbaden,LOC,0.00000000,0.00000000,de,3.70000000,,0,,,,,,
Böhmischen Schweiz,Böhmischen Schweiz,LOC,-0.18918919,0.00000000,de,3.70000000,,0,,,,,,
Grundwasserstände,Grundwasserstände,LOC,-0.64864865,0.00000000,de,3.70000000,,0,,,,,,
Südkorea,Südkorea,LOC,0.27027027,0.27027027,de,3.70000000,4078029-6,1835841,A,36.50000000,127.75000000,ASIA,South Korea,EAS
Attendorn,Attendorn,LOC,0.00000000,0.00000000,de,3.70000000,4003450-1,2954932,P,51.12645000,7.90333000,EUROPE,Germany,WCE
Bernburg an der Saale,Bernburg an der Saale,LOC,0.27027027,0.00000000,de,3.70000000,,0,,,,,,
Großbritanniens,Großbritanniens,LOC,0.00000000,0.00000000,de,3.70000000,,0,,,,,,
Hochsommer,Hochsommer,LOC,0.00000000,0.00000000,de,3.70000000,,0,,,,,,
Ältere,Ältere,LOC,-0.67567568,0.40540541,de,3.70000000,,0,,,,,,
Meer,Meer,LOC,0.00000000,0.09009009,de,3.70000000,,1627362,H,-3.33333000,133.80000000,ASIA,Indonesia,SEA
Inntal,Inntal,LOC,-0.27027027,0.00000000,de,3.70000000,4297240-1,2770041,P,47.29823000,11.08611000,EUROPE,Austria,WCE
Linz,Linz,LOC,0.00000000,0.00000000,de,3.70000000,4074255-6,2772400,P,48.30639000,14.28611000,EUROPE,Austria,WCE
Belgien,Belgien,LOC,0.00000000,0.00000000,de,3.70000000,4005406-8,2802361,A,50.75000000,4.50000000,EUROPE,Belgium,WCE
Italiens,Italiens,LOC,0.00000000,0.00000000,de,3.70000000,,6116880,H,46.36199000,-74.81286000,NORTH-AMERICA,Canada,ENA
Eifel,Eifel,LOC,-0.27027027,0.00000000,de,3.70000000,4013749-1,2931919,T,50.25000000,6.66667000,EUROPE,Germany,WCE
Polen,Polen,LOC,0.37837838,0.00000000,de,3.70000000,4046496-9,798544,A,52.00000000,20.00000000,EUROPE,Poland,WCE
Mainz,Mainz,LOC,0.00000000,0.81081081,de,3.70000000,4037124-4,2874225,P,49.98185000,8.28008000,EUROPE,Germany,WCE
Bädern,Bädern,LOC,0.00000000,0.00000000,de,3.70000000,,0,,,,,,
Land Tirol,Land Tirol,LOC,-0.38888889,0.00000000,de,3.60000000,4023019-3,2764958,P,47.28333000,11.51667000,EUROPE,Austria,WCE
Saarbrücken,Saarbrücken,LOC,0.19444444,0.00000000,de,3.60000000,4076912-4,2842647,P,49.23262000,7.00982000,EUROPE,Germany,WCE
Badesee,Badesee,LOC,0.47222222,0.00000000,de,3.60000000,,12003738,L,46.75199000,9.12297000,EUROPE,Switzerland,WCE
Badewetter,Badewetter,LOC,0.00000000,0.00000000,de,3.60000000,,0,,,,,,
Krankenhäusern,Krankenhäusern,LOC,0.00000000,0.25925926,de,3.60000000,,0,,,,,,
Urlaubsinsel,Urlaubsinsel,LOC,0.38888889,0.00000000,de,3.60000000,,0,,,,,,
Nordburgenland,Nordburgenland,LOC,0.00000000,0.55555556,de,3.60000000,4075451-0,7289653,L,47.84248000,16.60317000,EUROPE,Austria,WCE
Graz,Graz,LOC,0.09722222,0.41666667,de,3.60000000,4021912-4,2778067,P,47.06733000,15.44197000,EUROPE,Austria,WCE
Niederösterreichs,Niederösterreichs,LOC,0.19444444,0.55555556,de,3.60000000,,0,,,,,,
TTS-Player,TTS-Player,LOC,0.13888889,0.13888889,de,3.60000000,,0,,,,,,
Badeunfällen,Badeunfällen,LOC,-0.08333333,0.00000000,de,3.60000000,,0,,,,,,
Rom,Rom,LOC,0.19444444,0.00000000,de,3.60000000,4050471-2,3169070,P,41.89193000,12.51133000,EUROPE-AFRICA,Italy,MED
Gardasee,Gardasee,LOC,0.19444444,0.27777778,de,3.60000000,4019268-4,3176317,H,45.66667000,10.68333000,EUROPE,Italy,WCE
Bergen,Bergen,LOC,-0.20000000,0.28571429,de,3.50000000,1027742-0,3161732,P,60.39299000,5.32415000,EUROPE,Norway,NEU
US-Präsidenten,US-Präsidenten,LOC,0.57142857,0.00000000,de,3.50000000,,0,,,,,,
Hannover,Hannover,LOC,-0.12142857,0.28571429,de,3.50000000,4023349-2,2910831,P,52.37052000,9.73322000,EUROPE,Germany,WCE
Risiko,Risiko,LOC,-0.20000000,0.28571429,de,3.50000000,,0,,,,,,
Stadtgrün,Stadtgrün,LOC,0.61428571,0.00000000,de,3.50000000,,0,,,,,,
Unwetter,Unwetter,LOC,0.00000000,0.00000000,de,3.50000000,,0,,,,,,
Gewittern,Gewittern,LOC,-0.27450980,0.09803922,de,3.40000000,,0,,,,,,
Rekordtempo,Rekordtempo,LOC,0.20588235,0.00000000,de,3.40000000,,0,,,,,,
Hamburgs,Hamburgs,LOC,0.00000000,0.00000000,de,3.10000000,4239189-1,2911298,P,53.55073000,9.99302000,EUROPE,Germany,NEU
Kollaps,Kollaps,LOC,-0.24137931,0.00000000,de,2.90000000,,0,,,,,,
Rheins,Rheins,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Philadelphia,Philadelphia,LOC,0.75000000,0.00000000,de,2.80000000,4103331-0,4560349,P,39.95238000,-75.16362000,NORTH-AMERICA,United States,ENA
Barnim,Barnim,LOC,0.00000000,0.00000000,de,2.80000000,4013452-0,2933882,P,52.83492000,13.81951000,EUROPE,Germany,WCE
Hambacher Forst,Hambacher Forst,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Jerichower Land,Jerichower Land,LOC,0.00000000,0.00000000,de,2.80000000,4304710-5,2921309,P,52.40668000,12.15920000,EUROPE,Germany,WCE
Hochschwarzwald,Hochschwarzwald,LOC,-0.71428571,0.00000000,de,2.80000000,4040556-4,2867770,P,47.80820000,7.63035000,EUROPE,Germany,WCE
Hitzehotspots,Hitzehotspots,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Blitz-Flaute,Blitz-Flaute,LOC,0.75000000,0.00000000,de,2.80000000,,0,,,,,,
Allzeitrekord,Allzeitrekord,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Bulgarien,Bulgarien,LOC,0.00000000,0.71428571,de,2.80000000,4008866-2,732800,A,42.66667000,25.25000000,EUROPE-AFRICA,Bulgaria,MED
Rot,Rot,LOC,0.00000000,0.00000000,de,2.80000000,,2681427,P,61.25000000,14.03333000,EUROPE,Sweden,NEU
Mare de Déu de les Neus,Mare de Déu de les Neus,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Salzburger,Salzburger,LOC,0.12500000,0.16071429,de,2.80000000,,2766822,T,47.66667000,12.83333000,EUROPE,Germany,WCE
Erfurt,Erfurt,LOC,-0.35714286,0.00000000,de,2.80000000,4015240-6,2929670,P,50.97734000,11.03536000,EUROPE,Germany,WCE
Brandenburgs Parks,Brandenburgs Parks,LOC,-0.25000000,0.00000000,de,2.80000000,,0,,,,,,
Hürtgenwald,Hürtgenwald,LOC,0.00000000,0.00000000,de,2.80000000,4026082-3,6553054,A,50.71670000,6.36667000,EUROPE,Germany,WCE
Ems,Ems,LOC,-0.25000000,0.00000000,de,2.80000000,4014614-5,10787511,T,-54.16667000,-36.58333000,SOUTHERN,South Georgia and South Sandwich Islands,SOO
Irans,Irans,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Seine,Seine,LOC,0.00000000,0.00000000,de,2.80000000,4054330-4,3020020,P,48.95350000,2.31514000,EUROPE,France,WCE
Rostock,Rostock,LOC,-0.25000000,0.00000000,de,2.80000000,4050610-1,2844588,P,54.08870000,12.14049000,EUROPE,Germany,NEU
Niedersachsens,Niedersachsens,LOC,-0.35714286,0.71428571,de,2.80000000,,0,,,,,,
Totalausfällen,Totalausfällen,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Behördenangaben,Behördenangaben,LOC,0.12500000,0.53571429,de,2.80000000,,0,,,,,,
leiden,leiden,LOC,-1.07142857,0.00000000,de,2.80000000,4074118-7,2751773,P,52.15833000,4.49306000,EUROPE,The Netherlands,NEU
Oberpfalz,Oberpfalz,LOC,0.05357143,0.00000000,de,2.80000000,4041837-6,2864549,P,49.28028000,11.46278000,EUROPE,Germany,WCE
Gepäck,Gepäck,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Grundwasser,Grundwasser,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Pongau,Pongau,LOC,0.25000000,0.00000000,de,2.80000000,4046758-2,2766642,A,47.30000000,13.30000000,EUROPE,Austria,WCE
Notfallgepäck,Notfallgepäck,LOC,-0.71428571,0.00000000,de,2.80000000,,0,,,,,,
Baden-Baden,Baden-Baden,LOC,-0.50000000,0.00000000,de,2.80000000,4058282-6,2825297,P,48.78232000,9.17702000,EUROPE,Germany,WCE
Irland,Irland,LOC,-0.05357143,0.00000000,de,2.80000000,4027667-3,2963597,A,53.00000000,-8.00000000,EUROPE,Ireland,NEU
Copernicus,Copernicus,LOC,0.00000000,0.00000000,de,2.80000000,,3081363,S,51.10268000,16.88584000,EUROPE,Poland,WCE
Tschechien,Tschechien,LOC,0.37500000,0.53571429,de,2.80000000,4303381-7,3077311,A,49.75000000,15.00000000,EUROPE,Czechia,WCE
Griechenlands,Griechenlands,LOC,-0.71428571,0.00000000,de,2.80000000,,0,,,,,,
Oulu,Oulu,LOC,0.00000000,0.00000000,de,2.80000000,4116840-9,643492,P,65.01236000,25.46816000,EUROPE,Finland,NEU
Klimaschutzregeln,Klimaschutzregeln,LOC,-0.25000000,0.00000000,de,2.80000000,,0,,,,,,
Himalaya-Gebirge,Himalaya-Gebirge,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Münsterhof,Münsterhof,LOC,0.00000000,0.00000000,de,2.80000000,,2867519,P,49.59373000,7.99870000,EUROPE,Germany,WCE
Stadt Zürich,Stadt Zürich,LOC,0.03571429,0.00000000,de,2.80000000,4068038-1,6295077,P,47.49951000,8.72872000,EUROPE,Switzerland,WCE
New Orleans,New Orleans,LOC,-0.30357143,0.35714286,de,2.80000000,4042008-5,4335045,P,29.95465000,-90.07507000,NORTH-AMERICA,United States,CNA
Hitzeperioden,Hitzeperioden,LOC,0.30357143,0.00000000,de,2.80000000,,0,,,,,,
Emser Hütte,Emser Hütte,LOC,-0.05357143,0.00000000,de,2.80000000,,3324312,S,47.35211000,9.72178000,EUROPE,Austria,WCE
Dessau-Roßlau,Dessau-Roßlau,LOC,0.00000000,0.00000000,de,2.80000000,1211907996,2937959,P,51.83864000,12.24555000,EUROPE,Germany,WCE
Dresdner Heide,Dresdner Heide,LOC,0.00000000,0.00000000,de,2.80000000,4012998-6,12500879,P,51.09660000,13.84148000,EUROPE,Germany,WCE
Kuba,Kuba,LOC,0.00000000,0.71428571,de,2.80000000,4033340-1,3562981,A,22.00000000,-79.50000000,CENTRAL-AMERICA,Cuba,CAR
Bewuchs,Bewuchs,LOC,-0.25000000,0.00000000,de,2.80000000,,0,,,,,,
Grünflächen,Grünflächen,LOC,-0.25000000,0.00000000,de,2.80000000,,0,,,,,,
Mittelmeerküste,Mittelmeerküste,LOC,-0.25000000,0.00000000,de,2.80000000,,0,,,,,,
Norwegen,Norwegen,LOC,0.00000000,0.00000000,de,2.80000000,4042640-3,3144096,A,62.00000000,10.00000000,EUROPE,Norway,NEU
Hitzesommer,Hitzesommer,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Bezirk Vöcklabruck,Bezirk Vöcklabruck,LOC,0.00000000,0.00000000,de,2.80000000,4063672-0,2762342,A,48.00313000,13.65772000,EUROPE,Austria,WCE
Brandursache,Brandursache,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Valencia,Valencia,LOC,0.25000000,0.00000000,de,2.80000000,4062284-8,3625549,P,10.16153000,-68.00044000,SOUTH-AMERICA,Venezuela,NSA
Buckingham-Palast,Buckingham-Palast,LOC,-0.25000000,0.00000000,de,2.80000000,,0,,,,,,
Bremerhaven,Bremerhaven,LOC,-0.46428571,0.00000000,de,2.80000000,19634-4,2944368,P,53.55357000,8.57553000,EUROPE,Germany,NEU
Regierungsangaben,Regierungsangaben,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
M…,M…,LOC,-0.25000000,0.00000000,de,2.80000000,,0,,,,,,
Kenley,Kenley,LOC,0.00000000,0.00000000,de,2.80000000,,2645821,P,51.32643000,-0.10111000,EUROPE,United Kingdom,NEU
Milei,Milei,LOC,-0.50000000,0.00000000,de,2.80000000,,186672,T,-0.47923000,38.17793000,AFRICA,Kenya,SEAF
Telangana,Telangana,LOC,0.00000000,0.00000000,de,2.80000000,109727229X,1254788,A,17.83333000,79.08333000,ASIA,India,SAS
Möckern-Drewitz,Möckern-Drewitz,LOC,0.25000000,0.00000000,de,2.80000000,103222293X,2934983,P,52.21553000,12.16487000,EUROPE,Germany,WCE
March,March,LOC,0.00000000,0.35714286,de,2.80000000,,6458781,A,47.16128000,8.91103000,EUROPE,Switzerland,WCE
Mittagssonne,Mittagssonne,LOC,-0.35714286,0.00000000,de,2.80000000,,0,,,,,,
Rekorde,Rekorde,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Prüfstand,Prüfstand,LOC,-0.25000000,0.00000000,de,2.80000000,,7283819,S,54.16801000,13.79953000,EUROPE,Germany,WCE
Stadt Erfurt,Stadt Erfurt,LOC,0.25000000,0.00000000,de,2.80000000,4015240-6,2929670,P,50.97734000,11.03536000,EUROPE,Germany,WCE
Cottbuser,Cottbuser,LOC,-1.07142857,0.00000000,de,2.80000000,,2939808,T,51.91678000,14.24372000,EUROPE,Germany,WCE
Sonnenschein,Sonnenschein,LOC,0.00000000,0.35714286,de,2.80000000,,2831137,T,54.08202000,10.75910000,EUROPE,Germany,NEU
Bernburg,Bernburg,LOC,0.00000000,0.00000000,de,2.80000000,4005774-4,2950073,P,51.79464000,11.74010000,EUROPE,Germany,WCE
Wiesbaden,Wiesbaden,LOC,0.00000000,0.00000000,de,2.80000000,4066043-6,2809346,P,50.08601000,8.24435000,EUROPE,Germany,WCE
Alkoholverbot,Alkoholverbot,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Landkreis Teltow-Fläming,Landkreis Teltow-Fläming,LOC,-0.25000000,0.00000000,de,2.80000000,4109139-5,2894394,P,51.99607000,13.07979000,EUROPE,Germany,WCE
Schulschließungen,Schulschließungen,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Pflegeheimen,Pflegeheimen,LOC,0.00000000,0.35714286,de,2.80000000,,0,,,,,,
Würzburg,Würzburg,LOC,0.00000000,0.35714286,de,2.80000000,4067037-5,2805615,P,49.79391000,9.95121000,EUROPE,Germany,WCE
Sant Antoni,Sant Antoni,LOC,0.71428571,0.00000000,de,2.80000000,,3110854,P,41.84565000,3.09969000,EUROPE-AFRICA,Spain,MED
Städten,Städten,LOC,-0.25000000,0.71428571,de,2.80000000,,2829788,P,51.03333000,12.85000000,EUROPE,Germany,WCE
Gewitter,Gewitter,LOC,-0.96428571,0.00000000,de,2.80000000,,0,,,,,,
Himalaya,Himalaya,LOC,0.00000000,0.00000000,de,2.80000000,4024923-2,1252558,T,28.00000000,84.00000000,ASIA,Nepal,TIB
Magdeburger,Magdeburger,LOC,0.00000000,0.00000000,de,2.80000000,,2874543,T,52.16667000,11.16667000,EUROPE,Germany,WCE
Land Kärnten,Land Kärnten,LOC,-0.35714286,0.35714286,de,2.80000000,4680368-3,2780544,P,46.60806000,14.36417000,EUROPE,Austria,WCE
Bad Deutsch-Altenburg,Bad Deutsch-Altenburg,LOC,0.00000000,0.00000000,de,2.80000000,4011576-8,2782068,P,48.13425000,16.90624000,EUROPE,Austria,WCE
Niederrhein,Niederrhein,LOC,0.00000000,0.35714286,de,2.80000000,4042220-3,6296519,S,51.60250000,6.14222000,EUROPE,Germany,WCE
Wilhelmshaven,Wilhelmshaven,LOC,0.00000000,0.00000000,de,2.80000000,4066173-8,2808720,P,53.54760000,8.10395000,EUROPE,Germany,NEU
Bundeslandes,Bundeslandes,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Vegetationsbränden,Vegetationsbränden,LOC,0.00000000,1.07142857,de,2.80000000,,0,,,,,,
Ozeane,Ozeane,LOC,-0.12500000,0.17857143,de,2.80000000,,0,,,,,,
La Bañeza,La Bañeza,LOC,0.35714286,0.00000000,de,2.80000000,4271109-5,3119979,P,42.30026000,-5.89772000,EUROPE-AFRICA,Spain,MED
lsw,lsw,LOC,-0.25000000,0.00000000,de,2.80000000,,1214658,P,5.18010000,97.15070000,ASIA,Indonesia,SEA
Korsika,Korsika,LOC,0.00000000,0.00000000,de,2.80000000,4212951-5,3038334,P,41.91886000,8.73812000,EUROPE-AFRICA,France,MED
Wetterbericht,Wetterbericht,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Waschräume,Waschräume,LOC,0.00000000,0.35714286,de,2.80000000,,0,,,,,,
US-Bundesstaat,US-Bundesstaat,LOC,0.35714286,0.00000000,de,2.80000000,4042011-5,5128581,P,40.71427000,-74.00597000,NORTH-AMERICA,United States,ENA
Innenstadt,Innenstadt,LOC,0.35714286,0.00000000,de,2.80000000,4018118-2,2925533,P,50.11552000,8.68417000,EUROPE,Germany,WCE
Evakuierungen,Evakuierungen,LOC,0.25000000,0.00000000,de,2.80000000,,0,,,,,,
Südwestdeutschlands,Südwestdeutschlands,LOC,0.75000000,0.00000000,de,2.80000000,,0,,,,,,
Basel,Basel,LOC,-0.02678571,0.00000000,de,2.80000000,4004617-5,2661604,P,47.55839000,7.57327000,EUROPE,Switzerland,WCE
Rheinpegel,Rheinpegel,LOC,0.00000000,0.35714286,de,2.80000000,,0,,,,,,
See,See,LOC,0.00000000,0.00000000,de,2.80000000,1294128485,3082253,H,53.65794000,14.32949000,EUROPE,Poland,WCE
Sommerhitze,Sommerhitze,LOC,-1.07142857,0.00000000,de,2.80000000,,0,,,,,,
Ausmaße,Ausmaße,LOC,0.00000000,0.00000000,de,2.80000000,,0,,,,,,
Arizona,Arizona,LOC,0.00000000,0.00000000,de,2.80000000,4002920-7,5551752,A,34.50030000,-111.50098000,NORTH-AMERICA,United States,WNA
Hitzschlag,Hitzschlag,LOC,-0.37037037,0.00000000,de,2.70000000,,0,,,,,,
Ländern,Ländern,LOC,0.00000000,0.00000000,de,2.70000000,,10382292,S,47.40914000,9.61366000,EUROPE,Switzerland,WCE
Sterbefälle,Sterbefälle,LOC,0.00000000,0.00000000,de,2.70000000,,0,,,,,,
Bettdecke,Bettdecke,LOC,0.88888889,0.00000000,de,2.70000000,,0,,,,,,
Landesteilen,Landesteilen,LOC,-0.51851852,0.00000000,de,2.70000000,,0,,,,,,
Anklam,Anklam,LOC,0.00000000,0.00000000,de,2.70000000,4002084-8,2956018,P,53.85637000,13.68965000,EUROPE,Germany,WCE
hochsommerlich,hochsommerlich,LOC,0.77777778,0.00000000,de,2.70000000,,0,,,,,,
Kühle,Kühle,LOC,-0.51851852,0.00000000,de,2.70000000,,2882814,T,51.61722000,10.38016000,EUROPE,Germany,WCE
Backöfen,Backöfen,LOC,0.62962963,0.00000000,de,2.70000000,,0,,,,,,
Main,Main,LOC,0.00000000,0.00000000,de,2.70000000,4018118-2,2925533,P,50.11552000,8.68417000,EUROPE,Germany,WCE
Kraft,Kraft,LOC,0.37037037,0.00000000,de,2.70000000,,5159995,P,40.64590000,-80.59785000,NORTH-AMERICA,United States,ENA
Eichenprozessionsspinner,Eichenprozessionsspinner,LOC,-0.76923077,0.00000000,de,2.60000000,,0,,,,,,
Agrarbereich,Agrarbereich,LOC,0.00000000,0.00000000,de,2.60000000,,0,,,,,,
Australian Open,Australian Open,LOC,-0.26923077,0.00000000,de,2.60000000,,0,,,,,,
Rekord-Hitze,Rekord-Hitze,LOC,-0.26923077,0.00000000,de,2.60000000,,0,,,,,,
Hitzeschutz,Hitzeschutz,LOC,0.26923077,0.00000000,de,2.60000000,,0,,,,,,
Marburg,Marburg,LOC,-0.13461538,0.57692308,de,2.60000000,4037446-4,2873759,P,50.80904000,8.77069000,EUROPE,Germany,WCE
Hitze-Check,Hitze-Check,LOC,0.00000000,0.00000000,de,2.60000000,,0,,,,,,
Schwerin,Schwerin,LOC,-0.26923077,0.00000000,de,2.60000000,4053950-7,2834282,P,53.62937000,11.41316000,EUROPE,Germany,WCE
Umweltminister,Umweltminister,LOC,0.00000000,0.00000000,de,2.60000000,,0,,,,,,
Kokushobi,Kokushobi,LOC,-1.15384615,0.00000000,de,2.60000000,,0,,,,,,
Ausflüglern,Ausflüglern,LOC,0.00000000,1.15384615,de,2.60000000,,0,,,,,,
Fulda,Fulda,LOC,0.00000000,0.00000000,de,2.60000000,4018859-0,2923822,P,50.55162000,9.67518000,EUROPE,Germany,WCE
Rheingau,Rheingau,LOC,0.28000000,0.40000000,de,2.50000000,4049757-4,2847636,L,50.03552000,8.08212000,EUROPE,Germany,WCE
Brasiliens,Brasiliens,LOC,0.00000000,0.00000000,de,2.20000000,,0,,,,,,
Klimaabkommens,Klimaabkommens,LOC,0.31818182,0.00000000,de,2.20000000,,0,,,,,,
Teheran,Teheran,LOC,-1.15476190,0.23809524,de,2.10000000,4059304-6,112931,P,35.69439000,51.42151000,ASIA,Iran,WCA
Gesundheitsministerium Bilanz,Gesundheitsministerium Bilanz,LOC,-0.70000000,0.00000000,de,2.00000000,,0,,,,,,
Werdohl,Werdohl,LOC,0.00000000,0.00000000,de,1.90000000,4119057-9,2810919,P,51.26011000,7.76608000,EUROPE,Germany,WCE
Hitzeaktionspläne,Hitzeaktionspläne,LOC,0.00000000,0.52631579,de,1.90000000,,0,,,,,,
Dellbrück,Dellbrück,LOC,0.00000000,0.00000000,de,1.90000000,4098628-7,2886239,S,50.98155000,7.07016000,EUROPE,Germany,WCE
Österreicher,Österreicher,LOC,0.52631579,0.00000000,de,1.90000000,,2765976,T,47.60000000,11.86667000,EUROPE,Germany,WCE
Ahr,Ahr,LOC,0.00000000,0.00000000,de,1.90000000,4000816-2,13357,H,38.54761000,47.51404000,ASIA,Iran,WCA
E5,E5,LOC,0.73684211,0.00000000,de,1.90000000,,862949,A,41.23333000,22.70000000,EUROPE-AFRICA,North Macedonia,MED
Hitze-Modus,Hitze-Modus,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Regenfälle,Regenfälle,LOC,0.36842105,0.00000000,de,1.90000000,,0,,,,,,
Zufluchtsorten vor der Hitze,Zufluchtsorten vor der Hitze,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Niedrigwasserlage,Niedrigwasserlage,LOC,-0.36842105,0.00000000,de,1.90000000,,0,,,,,,
Küstengewässer,Küstengewässer,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
UKB,UKB,LOC,0.36842105,0.52631579,de,1.90000000,,6698195,S,34.63667000,135.22788000,ASIA,Japan,EAS
Juniwoche,Juniwoche,LOC,0.26315789,0.78947368,de,1.90000000,,0,,,,,,
Rauchschwaden,Rauchschwaden,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
si…,si…,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Uniklinik,Uniklinik,LOC,0.00000000,0.52631579,de,1.90000000,,10399218,S,47.63592000,8.60666000,EUROPE,Switzerland,WCE
Landkreis Görlitz,Landkreis Görlitz,LOC,0.00000000,0.00000000,de,1.90000000,4021441-2,2918987,P,51.15518000,14.98853000,EUROPE,Germany,WCE
Jüterbog,Jüterbog,LOC,0.00000000,0.00000000,de,1.90000000,4109139-5,2894394,P,51.99607000,13.07979000,EUROPE,Germany,WCE
Ostern,Ostern,LOC,0.73684211,0.00000000,de,1.90000000,,9384547,T,60.55284000,12.19628000,EUROPE,Norway,NEU
Ostsachsens,Ostsachsens,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
bayerischen Alpen,bayerischen Alpen,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Mittagsstunden,Mittagsstunden,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Neiße,Neiße,LOC,-0.36842105,0.00000000,de,1.90000000,4041573-9,2866578,H,52.06944000,14.75583000,EUROPE,Poland,WCE
Pleiße,Pleiße,LOC,-0.36842105,0.00000000,de,1.90000000,4997593-6,2864749,P,50.80188000,12.38416000,EUROPE,Germany,WCE
